date,model,alpha,pinball_loss
2015-10-15,gas_vine,0.01,0.00020093310881188098
2015-10-16,gas_vine,0.01,0.00014686637159014838
2015-10-19,gas_vine,0.01,0.00011064726500104433
2015-10-20,gas_vine,0.01,0.0001397969532741877
2015-10-21,gas_vine,0.01,0.00011096093357039614
2015-10-22,gas_vine,0.01,0.00019045194703507963
2015-10-23,gas_vine,0.01,0.00016186484915041245
2015-10-26,gas_vine,0.01,0.00012125903748544456
2015-10-27,gas_vine,0.01,8.093545245031472e-05
2015-10-28,gas_vine,0.01,7.650707395905986e-05
2015-10-29,gas_vine,0.01,4.9664608336095085e-05
2015-10-30,gas_vine,0.01,0.00012801325337702366
2015-11-02,gas_vine,0.01,0.00015088686873947516
2015-11-03,gas_vine,0.01,0.00010137382304305182
2015-11-04,gas_vine,0.01,7.021272111026873e-05
2015-11-05,gas_vine,0.01,0.00010500514143110649
2015-11-06,gas_vine,0.01,2.2762179527853754e-05
2015-11-09,gas_vine,0.01,5.418657340256278e-05
2015-11-10,gas_vine,0.01,0.00011216788258602232
2015-11-11,gas_vine,0.01,0.00013834904074937798
2015-11-12,gas_vine,0.01,7.031838710031118e-05
2015-11-13,gas_vine,0.01,8.632384759038855e-05
2015-11-16,gas_vine,0.01,0.00019495589377718106
2015-11-17,gas_vine,0.01,0.00010435339511759128
2015-11-18,gas_vine,0.01,0.00017269110116346234
2015-11-19,gas_vine,0.01,0.0001660135182639771
2015-11-20,gas_vine,0.01,0.00013524283638417225
2015-11-23,gas_vine,0.01,6.48518577270471e-05
2015-11-24,gas_vine,0.01,0.00015314444662799543
2015-11-25,gas_vine,0.01,8.590371234044358e-05
2015-11-27,gas_vine,0.01,2.6232285878212872e-05
2015-11-30,gas_vine,0.01,0.00013381283056636582
2015-12-01,gas_vine,0.01,0.00016007287727060963
2015-12-02,gas_vine,0.01,2.5210273673179263e-05
2015-12-03,gas_vine,0.01,8.016651675856017e-05
2015-12-04,gas_vine,0.01,0.00020787372463503808
2015-12-07,gas_vine,0.01,5.4857508801538235e-05
2015-12-08,gas_vine,0.01,8.536981274261075e-05
2015-12-09,gas_vine,0.01,9.769492207278571e-05
2015-12-10,gas_vine,0.01,0.0001096759237758326
2015-12-11,gas_vine,0.01,4.907975129948115e-05
2015-12-14,gas_vine,0.01,0.00013511165785769536
2015-12-15,gas_vine,0.01,0.00015750422780375935
2015-12-16,gas_vine,0.01,0.00022814558208196552
2015-12-17,gas_vine,0.01,6.729639834011416e-05
2015-12-18,gas_vine,0.01,0.00015564651926124574
2015-12-21,gas_vine,0.01,0.00019222721601744772
2015-12-22,gas_vine,0.01,0.00014942643156661624
2015-12-23,gas_vine,0.01,0.0001764133082559332
2015-12-24,gas_vine,0.01,0.00015391919917772577
2015-12-28,gas_vine,0.01,9.637850521485397e-05
2015-12-29,gas_vine,0.01,0.00013294270445267392
2015-12-30,gas_vine,0.01,7.266672396597076e-05
2015-12-31,gas_vine,0.01,0.00010706959434637008
2016-01-04,gas_vine,0.01,6.940262361525444e-05
2016-01-05,gas_vine,0.01,0.00015030937378378832
2016-01-06,gas_vine,0.01,0.00010547439993356969
2016-01-07,gas_vine,0.01,6.727525546759957e-05
2016-01-08,gas_vine,0.01,0.00010889871539327523
2016-01-11,gas_vine,0.01,0.00013749213914779256
2016-01-12,gas_vine,0.01,0.00015183990498361332
2016-01-13,gas_vine,0.01,8.975232961916973e-05
2016-01-14,gas_vine,0.01,0.0001615896118981593
2016-01-15,gas_vine,0.01,1.2946478974960388e-05
2016-01-19,gas_vine,0.01,0.0002145334029684099
2016-01-20,gas_vine,0.01,0.00012190124948481129
2016-01-21,gas_vine,0.01,0.00017025272939398702
2016-01-22,gas_vine,0.01,0.0002816605951721143
2016-01-25,gas_vine,0.01,0.0001639155072674972
2016-01-26,gas_vine,0.01,0.00027498308664352294
2016-01-27,gas_vine,0.01,0.00015556765500866307
2016-01-28,gas_vine,0.01,0.00018092127318950987
2016-01-29,gas_vine,0.01,0.00030603173352306424
2016-02-01,gas_vine,0.01,0.0001819627785242996
2016-02-02,gas_vine,0.01,8.098447638683834e-05
2016-02-03,gas_vine,0.01,0.00028380970971065775
2016-02-04,gas_vine,0.01,0.00021503757129255315
2016-02-05,gas_vine,0.01,0.00016456742123420958
2016-02-08,gas_vine,0.01,0.00016137707866399338
2016-02-09,gas_vine,0.01,0.00010382342952925929
2016-02-10,gas_vine,0.01,0.0001993574700601205
2016-02-11,gas_vine,0.01,0.0001972566026451019
2016-02-12,gas_vine,0.01,0.00022300071140969935
2016-02-16,gas_vine,0.01,0.00017638138624828575
2016-02-17,gas_vine,0.01,0.0002465596744912388
2016-02-18,gas_vine,0.01,0.0002157787760581746
2016-02-19,gas_vine,0.01,0.00014150908189697916
2016-02-22,gas_vine,0.01,0.00018790308671327402
2016-02-23,gas_vine,0.01,0.00011600493142236312
2016-02-24,gas_vine,0.01,0.00014577978918355131
2016-02-25,gas_vine,0.01,0.00019631607368481336
2016-02-26,gas_vine,0.01,9.451858164185689e-05
2016-02-29,gas_vine,0.01,0.00019374621850468295
2016-03-01,gas_vine,0.01,0.00021865545316672688
2016-03-02,gas_vine,0.01,0.00021511361715652953
2016-03-03,gas_vine,0.01,0.0002344901244012253
2016-03-04,gas_vine,0.01,0.00021937079863378273
2016-03-07,gas_vine,0.01,0.0001585362984783037
2016-03-08,gas_vine,0.01,0.0001030455827743472
2016-03-09,gas_vine,0.01,0.00013289140038998915
2016-03-10,gas_vine,0.01,0.00016081777114635367
2016-03-11,gas_vine,0.01,0.00019269739366034586
2016-03-14,gas_vine,0.01,0.00010791309992228871
2016-03-15,gas_vine,0.01,9.703079635164829e-05
2016-03-16,gas_vine,0.01,0.000255173080203872
2016-03-17,gas_vine,0.01,0.00020934888577828575
2016-03-18,gas_vine,0.01,0.00014780700748454856
2016-03-21,gas_vine,0.01,0.0001053821174591974
2016-03-22,gas_vine,0.01,0.00012306448874599781
2016-03-23,gas_vine,0.01,4.43359470698798e-05
2016-03-24,gas_vine,0.01,9.777446676648529e-05
2016-03-28,gas_vine,0.01,0.00016072718875642894
2016-03-29,gas_vine,0.01,0.00021711707338289797
2016-03-30,gas_vine,0.01,0.00013438113129386208
2016-03-31,gas_vine,0.01,0.0001264119898185637
2016-04-01,gas_vine,0.01,6.966299015765617e-05
2016-04-04,gas_vine,0.01,9.686804646827927e-05
2016-04-05,gas_vine,0.01,9.367975484850888e-05
2016-04-06,gas_vine,0.01,0.00016910155763382982
2016-04-07,gas_vine,0.01,9.592389409204604e-05
2016-04-08,gas_vine,0.01,0.00020744043448371705
2016-04-11,gas_vine,0.01,0.00018291538224938738
2016-04-12,gas_vine,0.01,0.0001726566840822873
2016-04-13,gas_vine,0.01,0.0001775154456332133
2016-04-14,gas_vine,0.01,9.03063619814835e-05
2016-04-15,gas_vine,0.01,0.00014231994535774618
2016-04-18,gas_vine,0.01,0.00014465959032818656
2016-04-19,gas_vine,0.01,0.00020432733851715986
2016-04-20,gas_vine,0.01,9.691977343778341e-05
2016-04-21,gas_vine,0.01,0.00010138917701271693
2016-04-22,gas_vine,0.01,7.80838527535989e-05
2016-04-25,gas_vine,0.01,9.945633704782169e-05
2016-04-26,gas_vine,0.01,0.00015401816750389266
2016-04-27,gas_vine,0.01,0.00013674427137971463
2016-04-28,gas_vine,0.01,9.303018894440424e-05
2016-04-29,gas_vine,0.01,0.0001331453502817418
2016-05-02,gas_vine,0.01,0.00012260838435041655
2016-05-03,gas_vine,0.01,2.9114735164376284e-05
2016-05-04,gas_vine,0.01,6.0211017846240385e-05
2016-05-05,gas_vine,0.01,0.0001237086719704116
2016-05-06,gas_vine,0.01,0.0001335678600256344
2016-05-09,gas_vine,0.01,6.534642519109724e-05
2016-05-10,gas_vine,0.01,0.00019240800053100493
2016-05-11,gas_vine,0.01,0.00011515156550424044
2016-05-12,gas_vine,0.01,9.24137506291096e-05
2016-05-13,gas_vine,0.01,8.6654425984065e-05
2016-05-16,gas_vine,0.01,0.0001619685123938756
2016-05-17,gas_vine,0.01,0.0001011692241689728
2016-05-18,gas_vine,0.01,3.5755007469164954e-05
2016-05-19,gas_vine,0.01,7.401125063905158e-05
2016-05-20,gas_vine,0.01,0.00014390259134913682
2016-05-23,gas_vine,0.01,9.501322156773549e-05
2016-05-24,gas_vine,0.01,0.00012678992173698026
2016-05-25,gas_vine,0.01,0.00015110062931145021
2016-05-26,gas_vine,0.01,0.00013354967912931686
2016-05-27,gas_vine,0.01,7.660190141907054e-05
2016-05-31,gas_vine,0.01,0.00012391709330674156
2016-06-01,gas_vine,0.01,8.855210756254168e-05
2016-06-02,gas_vine,0.01,0.00011758269646206177
2016-06-03,gas_vine,0.01,0.0002165124962303142
2016-06-06,gas_vine,0.01,0.0001362496273569278
2016-06-07,gas_vine,0.01,0.00014354488531323655
2016-06-08,gas_vine,0.01,0.00016021986928160215
2016-06-09,gas_vine,0.01,7.117570043783159e-05
2016-06-10,gas_vine,0.01,2.758674681027206e-05
2016-06-13,gas_vine,0.01,9.163800239065746e-05
2016-06-14,gas_vine,0.01,9.254274370760842e-05
2016-06-15,gas_vine,0.01,0.0001907230713601415
2016-06-16,gas_vine,0.01,0.00011570510387764976
2016-06-17,gas_vine,0.01,0.00016319325145515055
2016-06-20,gas_vine,0.01,0.0001968591615651138
2016-06-21,gas_vine,0.01,0.00011757104334568222
2016-06-22,gas_vine,0.01,0.00012990072336902718
2016-06-23,gas_vine,0.01,0.00020646634631975677
2016-06-24,gas_vine,0.01,0.001480613245798189
2016-06-27,gas_vine,0.01,0.0002452360706177266
2016-06-28,gas_vine,0.01,0.00034061903795494703
2016-06-29,gas_vine,0.01,0.0003316114270150211
2016-06-30,gas_vine,0.01,0.00029885292889682687
2016-07-01,gas_vine,0.01,0.0003202784712881355
2016-07-05,gas_vine,0.01,0.0001972728464188997
2016-07-06,gas_vine,0.01,0.00022392962983418122
2016-07-07,gas_vine,0.01,0.00018938586139005678
2016-07-08,gas_vine,0.01,0.0003052885193467923
2016-07-11,gas_vine,0.01,0.00022011394812541005
2016-07-12,gas_vine,0.01,0.00019813220871822698
2016-07-13,gas_vine,0.01,0.00021012060802067125
2016-07-14,gas_vine,0.01,0.00018464702004086623
2016-07-15,gas_vine,0.01,0.00013698586581744024
2016-07-18,gas_vine,0.01,0.00019715653167966325
2016-07-19,gas_vine,0.01,0.00011173058112333401
2016-07-20,gas_vine,0.01,0.0001380128030588191
2016-07-21,gas_vine,0.01,0.00014451729762485465
2016-07-22,gas_vine,0.01,0.00015163406599688004
2016-07-25,gas_vine,0.01,9.57349019865043e-05
2016-07-26,gas_vine,0.01,0.0001681921009497508
2016-07-27,gas_vine,0.01,0.00019019239130691712
2016-07-28,gas_vine,0.01,0.00011915685200978057
2016-07-29,gas_vine,0.01,0.0002000122847786283
2016-08-01,gas_vine,0.01,8.996115965713932e-05
2016-08-02,gas_vine,0.01,9.980243260552831e-05
2016-08-03,gas_vine,0.01,0.00010250650479524477
2016-08-04,gas_vine,0.01,0.00013410873984462127
2016-08-05,gas_vine,0.01,9.23493933574126e-05
2016-08-08,gas_vine,0.01,0.00012148474086458725
2016-08-09,gas_vine,0.01,0.00016018015030696596
2016-08-10,gas_vine,0.01,0.00013644825345276743
2016-08-11,gas_vine,0.01,0.00011498828805200117
2016-08-12,gas_vine,0.01,9.007420328164956e-05
2016-08-15,gas_vine,0.01,0.00012955489100435947
2016-08-16,gas_vine,0.01,9.661851191569447e-05
2016-08-17,gas_vine,0.01,8.618073142444393e-05
2016-08-18,gas_vine,0.01,0.00013217876732586585
2016-08-19,gas_vine,0.01,3.7867773050238964e-05
2016-08-22,gas_vine,0.01,7.51685894505641e-05
2016-08-23,gas_vine,0.01,8.592932639401937e-05
2016-08-24,gas_vine,0.01,5.9278713539244675e-05
2016-08-25,gas_vine,0.01,6.452366701477236e-05
2016-08-26,gas_vine,0.01,3.4839007465240905e-05
2016-08-29,gas_vine,0.01,0.00012037415939135887
2016-08-30,gas_vine,0.01,6.015441960763467e-05
2016-08-31,gas_vine,0.01,5.2313450977619986e-05
2016-09-01,gas_vine,0.01,0.00012143622661363421
2016-09-02,gas_vine,0.01,0.0001554982890333618
2016-09-06,gas_vine,0.01,0.00019401601446369221
2016-09-07,gas_vine,0.01,8.814809849843814e-05
2016-09-08,gas_vine,0.01,6.404306725057185e-05
2016-09-09,gas_vine,0.01,0.0035190837702067696
2016-09-12,gas_vine,0.01,0.00016397085045389838
2016-09-13,gas_vine,0.01,1.2485892051519004e-05
2016-09-14,gas_vine,0.01,0.00016546916672968964
2016-09-15,gas_vine,0.01,0.00017901042023103455
2016-09-16,gas_vine,0.01,0.00010398212736939482
2016-09-19,gas_vine,0.01,0.00014705207641379527
2016-09-20,gas_vine,0.01,0.0001477783922182328
2016-09-21,gas_vine,0.01,0.00025661660552630074
2016-09-22,gas_vine,0.01,0.00021703434648719496
2016-09-23,gas_vine,0.01,9.792664206504055e-05
2016-09-26,gas_vine,0.01,8.948398787117136e-05
2016-09-27,gas_vine,0.01,0.0001670330176813028
2016-09-28,gas_vine,0.01,0.00017084497740706549
2016-09-29,gas_vine,0.01,6.817488333237402e-05
2016-09-30,gas_vine,0.01,0.00014247332766923352
2016-10-03,gas_vine,0.01,0.00011343556989301699
2016-10-04,gas_vine,0.01,2.0679426488668125e-05
2016-10-05,gas_vine,0.01,0.00016807907869382976
2016-10-06,gas_vine,0.01,9.393983756141676e-05
2016-10-07,gas_vine,0.01,0.00010686597233525775
2016-10-10,gas_vine,0.01,0.0001481180037490633
2016-10-11,gas_vine,0.01,2.1979020805814215e-05
2016-10-12,gas_vine,0.01,0.00013890173539363464
2016-10-13,gas_vine,0.01,0.00013052877229747915
2016-10-14,gas_vine,0.01,0.00012667798479497967
2016-10-17,gas_vine,0.01,0.00012097165228518807
2016-10-18,gas_vine,0.01,0.00017485644041254238
2016-10-19,gas_vine,0.01,0.00015174057763399248
2016-10-20,gas_vine,0.01,0.00010851538846175339
2016-10-21,gas_vine,0.01,0.00012364862374110295
2016-10-24,gas_vine,0.01,0.00012093829516052192
2016-10-25,gas_vine,0.01,0.00012440758270834348
2016-10-26,gas_vine,0.01,4.8673300613969894e-05
2016-10-27,gas_vine,0.01,7.356332461474353e-05
2016-10-28,gas_vine,0.01,0.0001087713201760323
2016-10-31,gas_vine,0.01,0.00011680387745952531
2016-11-01,gas_vine,0.01,9.910662517229263e-05
2016-11-02,gas_vine,0.01,7.700306237263533e-05
2016-11-03,gas_vine,0.01,0.0001064832891252721
2016-11-04,gas_vine,0.01,6.0677296679068135e-05
2016-11-07,gas_vine,0.01,0.0001471528641767772
2016-11-08,gas_vine,0.01,0.00012525723477076678
2016-11-09,gas_vine,0.01,1.2524290587132072e-05
2016-11-10,gas_vine,0.01,1.469185467305352e-07
2016-11-11,gas_vine,0.01,4.3778448359320116e-05
2016-11-14,gas_vine,0.01,8.963623573306113e-05
2016-11-15,gas_vine,0.01,0.00021189286370120624
2016-11-16,gas_vine,0.01,0.00010225785060201263
2016-11-17,gas_vine,0.01,0.00011401778079251673
2016-11-18,gas_vine,0.01,6.546355733528351e-05
2016-11-21,gas_vine,0.01,0.00017877820145171709
2016-11-22,gas_vine,0.01,0.00015951973096363427
2016-11-23,gas_vine,0.01,3.97758681256968e-05
2016-11-25,gas_vine,0.01,0.0001528942532194998
2016-11-28,gas_vine,0.01,0.0001614966176962012
2016-11-29,gas_vine,0.01,0.0001284750281056704
2016-11-30,gas_vine,0.01,7.235714115876976e-05
2016-12-01,gas_vine,0.01,6.95519638705487e-05
2016-12-02,gas_vine,0.01,0.00014241670938456322
2016-12-05,gas_vine,0.01,0.00012572374146126327
2016-12-06,gas_vine,0.01,0.00013610629061654522
2016-12-07,gas_vine,0.01,0.00019490772243172395
2016-12-08,gas_vine,0.01,0.00010354487998889443
2016-12-09,gas_vine,0.01,6.782103709488162e-05
2016-12-12,gas_vine,0.01,9.251030935913262e-05
2016-12-13,gas_vine,0.01,0.0001372363702411153
2016-12-14,gas_vine,0.01,0.0042562556044610156
2016-12-15,gas_vine,0.01,8.554342845417058e-05
2016-12-16,gas_vine,0.01,0.0001291922222019164
2016-12-19,gas_vine,0.01,0.00012723232896589813
2016-12-20,gas_vine,0.01,9.989924690544454e-05
2016-12-21,gas_vine,0.01,0.00010398417982900798
2016-12-22,gas_vine,0.01,7.647210315020494e-05
2016-12-23,gas_vine,0.01,0.00013233953855848533
2016-12-27,gas_vine,0.01,0.00011423047909319835
2016-12-28,gas_vine,0.01,0.00012553612963556908
2016-12-29,gas_vine,0.01,0.00017755985950033366
2016-12-30,gas_vine,0.01,9.844115700689936e-05
2017-01-03,gas_vine,0.01,0.00016122005341650668
2017-01-04,gas_vine,0.01,0.00015408172324911894
2017-01-05,gas_vine,0.01,0.0001914779670536117
2017-01-06,gas_vine,0.01,6.636358341849765e-05
2017-01-09,gas_vine,0.01,0.0001353069759144053
2017-01-10,gas_vine,0.01,0.00013515240729298553
2017-01-11,gas_vine,0.01,0.0001364389405018504
2017-01-12,gas_vine,0.01,0.00011936005799710919
2017-01-13,gas_vine,0.01,0.00010834757452271079
2017-01-17,gas_vine,0.01,0.00014158525810080956
2017-01-18,gas_vine,0.01,5.3137254895942545e-05
2017-01-19,gas_vine,0.01,7.156554277007737e-05
2017-01-20,gas_vine,0.01,0.00011569560923321899
2017-01-23,gas_vine,0.01,0.000156795548921143
2017-01-24,gas_vine,0.01,9.409565647670549e-05
2017-01-25,gas_vine,0.01,0.0001119822141796875
2017-01-26,gas_vine,0.01,5.8783630121469735e-05
2017-01-27,gas_vine,0.01,0.00010390392924420847
2017-01-30,gas_vine,0.01,7.585025984929407e-05
2017-01-31,gas_vine,0.01,0.00014267114795372648
2017-02-01,gas_vine,0.01,9.095252890043211e-05
2017-02-02,gas_vine,0.01,0.00011508046579384383
2017-02-03,gas_vine,0.01,0.00011756687540253738
2017-02-06,gas_vine,0.01,0.00011890684833222308
2017-02-07,gas_vine,0.01,8.09193056783316e-05
2017-02-08,gas_vine,0.01,0.0001333134073621729
2017-02-09,gas_vine,0.01,6.729992824275411e-05
2017-02-10,gas_vine,0.01,0.00010717707900951328
2017-02-13,gas_vine,0.01,7.988498249204215e-05
2017-02-14,gas_vine,0.01,7.319933220879907e-05
2017-02-15,gas_vine,0.01,0.00010383166989701803
2017-02-16,gas_vine,0.01,9.828070719018388e-05
2017-02-17,gas_vine,0.01,7.582516410897644e-05
2017-02-21,gas_vine,0.01,0.00011060856862011509
2017-02-22,gas_vine,0.01,9.241038425411253e-05
2017-02-23,gas_vine,0.01,0.0001294016623522855
2017-02-24,gas_vine,0.01,8.194494573293881e-05
2017-02-27,gas_vine,0.01,5.5140975752407676e-05
2017-02-28,gas_vine,0.01,6.18866532381336e-05
2017-03-01,gas_vine,0.01,0.0001086065439663287
2017-03-02,gas_vine,0.01,6.9295345280504825e-06
2017-03-03,gas_vine,0.01,0.000131638793265536
2017-03-06,gas_vine,0.01,7.694096604798579e-05
2017-03-07,gas_vine,0.01,5.651493643353946e-05
2017-03-08,gas_vine,0.01,4.637754965358289e-05
2017-03-09,gas_vine,0.01,6.163641673536156e-05
2017-03-10,gas_vine,0.01,0.00014464528674904367
2017-03-13,gas_vine,0.01,0.0001390918283527293
2017-03-14,gas_vine,0.01,6.167040106128441e-05
2017-03-15,gas_vine,0.01,0.00024418926110764605
2017-03-16,gas_vine,0.01,0.00014461230516281666
2017-03-17,gas_vine,0.01,0.00013759667333400382
2017-03-20,gas_vine,0.01,0.00016038012552074113
2017-03-21,gas_vine,0.01,0.00010463228235898738
2017-03-22,gas_vine,0.01,0.00013252458251088888
2017-03-23,gas_vine,0.01,0.00010520047015893122
2017-03-24,gas_vine,0.01,0.00012630216370095623
2017-03-27,gas_vine,0.01,0.0001347842066082298
2017-03-28,gas_vine,0.01,9.454942300044591e-05
2017-03-29,gas_vine,0.01,0.00010013203472595851
2017-03-30,gas_vine,0.01,4.939133505401783e-05
2017-03-31,gas_vine,0.01,8.356195937112546e-05
2017-04-03,gas_vine,0.01,0.0001341846851447229
2017-04-04,gas_vine,0.01,7.519868934825116e-05
2017-04-05,gas_vine,0.01,7.661091726377125e-05
2017-04-06,gas_vine,0.01,7.337560177456518e-05
2017-04-07,gas_vine,0.01,6.908550141687934e-05
2017-04-10,gas_vine,0.01,8.386365128566497e-05
2017-04-11,gas_vine,0.01,0.0001382989738442006
2017-04-12,gas_vine,0.01,0.0001130170975317587
2017-04-13,gas_vine,0.01,8.328557640696922e-05
2017-04-17,gas_vine,0.01,0.00010774945669424555
2017-04-18,gas_vine,0.01,8.742492421148556e-05
2017-04-19,gas_vine,0.01,3.0103326014360964e-05
2017-04-20,gas_vine,0.01,0.0001295577930663089
2017-04-21,gas_vine,0.01,0.00010232069099775535
2017-04-24,gas_vine,0.01,0.0001455771853014893
2017-04-25,gas_vine,0.01,9.644448761208243e-05
2017-04-26,gas_vine,0.01,0.00010287332699251406
2017-04-27,gas_vine,0.01,9.939757010462152e-05
2017-04-28,gas_vine,0.01,0.00010235574943834728
2017-05-01,gas_vine,0.01,9.24492915661777e-05
2017-05-02,gas_vine,0.01,0.0001239816121025921
2017-05-03,gas_vine,0.01,4.802152932828671e-05
2017-05-04,gas_vine,0.01,6.379043402886742e-05
2017-05-05,gas_vine,0.01,0.00013903872769810744
2017-05-08,gas_vine,0.01,7.17899184860477e-05
2017-05-09,gas_vine,0.01,0.00011133627016829101
2017-05-10,gas_vine,0.01,0.0001126863872755602
2017-05-11,gas_vine,0.01,0.00010220309174753864
2017-05-12,gas_vine,0.01,0.0001245925709317343
2017-05-15,gas_vine,0.01,0.00012105474135186562
2017-05-16,gas_vine,0.01,0.00011724050148990477
2017-05-17,gas_vine,0.01,9.825379286705639e-05
2017-05-18,gas_vine,0.01,5.649376472577978e-05
2017-05-19,gas_vine,0.01,0.00017638682215486128
2017-05-22,gas_vine,0.01,0.00011564881240021881
2017-05-23,gas_vine,0.01,8.812628618028994e-05
2017-05-24,gas_vine,0.01,0.00012269027718286746
2017-05-25,gas_vine,0.01,0.00012142517159423705
2017-05-26,gas_vine,0.01,0.00013294985431188538
2017-05-30,gas_vine,0.01,8.54674199376276e-05
2017-05-31,gas_vine,0.01,8.565939745238711e-05
2017-06-01,gas_vine,0.01,0.00011450647261302526
2017-06-02,gas_vine,0.01,0.00015756427754154702
2017-06-05,gas_vine,0.01,9.140689222750085e-05
2017-06-06,gas_vine,0.01,0.00011433930274033418
2017-06-07,gas_vine,0.01,7.18180248884582e-05
2017-06-08,gas_vine,0.01,7.464523808707709e-05
2017-06-09,gas_vine,0.01,4.0320023364663835e-05
2017-06-12,gas_vine,0.01,6.833925209800714e-05
2017-06-13,gas_vine,0.01,0.00012247786396918465
2017-06-14,gas_vine,0.01,8.875395936851225e-05
2017-06-15,gas_vine,0.01,3.277928806457494e-05
2017-06-16,gas_vine,0.01,0.00011674963649600646
2017-06-19,gas_vine,0.01,8.465274336545516e-05
2017-06-20,gas_vine,0.01,6.132604726868775e-05
2017-06-21,gas_vine,0.01,0.00010170023577772137
2017-06-22,gas_vine,0.01,0.0001052658635312994
2017-06-23,gas_vine,0.01,0.00011178612227657575
2017-06-26,gas_vine,0.01,9.23459341267037e-05
2017-06-27,gas_vine,0.01,5.2719604421776106e-05
2017-06-28,gas_vine,0.01,0.00011855674623673912
2017-06-29,gas_vine,0.01,1.6860137697105333e-05
2017-06-30,gas_vine,0.01,9.160372542689104e-05
2017-07-03,gas_vine,0.01,6.567024711224476e-05
2017-07-05,gas_vine,0.01,0.00011881171268391415
2017-07-06,gas_vine,0.01,5.7629011347334476e-05
2017-07-07,gas_vine,0.01,7.658089625547667e-05
2017-07-10,gas_vine,0.01,0.00012518529743147017
2017-07-11,gas_vine,0.01,0.00011883099768911616
2017-07-12,gas_vine,0.01,0.00015588235060333538
2017-07-13,gas_vine,0.01,0.00010105888794239598
2017-07-14,gas_vine,0.01,0.00015821984353751054
2017-07-17,gas_vine,0.01,0.0001047358926692113
2017-07-18,gas_vine,0.01,0.00013966629060563752
2017-07-19,gas_vine,0.01,0.00011276477729413136
2017-07-20,gas_vine,0.01,0.00010561230673664238
2017-07-21,gas_vine,0.01,0.00010865960688935095
2017-07-24,gas_vine,0.01,9.205766529163949e-05
2017-07-25,gas_vine,0.01,6.776336578496739e-05
2017-07-26,gas_vine,0.01,0.00014592732958896353
2017-07-27,gas_vine,0.01,6.0635512447621166e-05
2017-07-28,gas_vine,0.01,0.00011830195746809124
2017-07-31,gas_vine,0.01,0.0001030456934651944
2017-08-01,gas_vine,0.01,0.00011184398293412592
2017-08-02,gas_vine,0.01,7.547979341071175e-05
2017-08-03,gas_vine,0.01,8.815185428672802e-05
2017-08-04,gas_vine,0.01,5.882693787171891e-05
2017-08-07,gas_vine,0.01,9.531858094102888e-05
2017-08-08,gas_vine,0.01,6.899866082978805e-05
2017-08-09,gas_vine,0.01,8.62649797233831e-05
2017-08-10,gas_vine,0.01,2.4411830537098548e-05
2017-08-11,gas_vine,0.01,0.00010130641744864594
2017-08-14,gas_vine,0.01,0.00011078466731993803
2017-08-15,gas_vine,0.01,7.080915408327972e-05
2017-08-16,gas_vine,0.01,0.00015860876374609094
2017-08-17,gas_vine,0.01,6.17279747231658e-05
2017-08-18,gas_vine,0.01,0.00011911421557675982
2017-08-21,gas_vine,0.01,0.00011451467093839032
2017-08-22,gas_vine,0.01,0.00010608365603486634
2017-08-23,gas_vine,0.01,0.00012456404966962342
2017-08-24,gas_vine,0.01,7.85984294981103e-05
2017-08-25,gas_vine,0.01,0.00012134308014084415
2017-08-28,gas_vine,0.01,0.00012435239506062537
2017-08-29,gas_vine,0.01,8.42960666804131e-05
2017-08-30,gas_vine,0.01,8.775692961194662e-05
2017-08-31,gas_vine,0.01,0.00013232756232275922
2017-09-01,gas_vine,0.01,0.00010428258454984484
2017-09-05,gas_vine,0.01,8.928313307314906e-05
2017-09-06,gas_vine,0.01,0.00010824925622302348
2017-09-07,gas_vine,0.01,0.00015711221365058612
2017-09-08,gas_vine,0.01,6.72409653134279e-05
2017-09-11,gas_vine,0.01,8.093871893487335e-05
2017-09-12,gas_vine,0.01,8.797013786930439e-05
2017-09-13,gas_vine,0.01,6.0394207996095395e-05
2017-09-14,gas_vine,0.01,0.0001160696961931919
2017-09-15,gas_vine,0.01,9.745655086636917e-05
2017-09-18,gas_vine,0.01,8.065468275086336e-05
2017-09-19,gas_vine,0.01,0.00010901970917019867
2017-09-20,gas_vine,0.01,5.0424588682800854e-05
2017-09-21,gas_vine,0.01,5.988524147565262e-05
2017-09-22,gas_vine,0.01,0.0001055475545288002
2017-09-25,gas_vine,0.01,6.571414908693785e-05
2017-09-26,gas_vine,0.01,5.3897907031861636e-05
2017-09-27,gas_vine,0.01,4.6756253990298416e-05
2017-09-28,gas_vine,0.01,0.00010165555314680965
2017-09-29,gas_vine,0.01,0.00010931843835997889
2017-10-02,gas_vine,0.01,6.951455522172863e-05
2017-10-03,gas_vine,0.01,0.00012095146494351465
2017-10-04,gas_vine,0.01,8.410042746599499e-05
2017-10-05,gas_vine,0.01,8.322202499418253e-05
2017-10-06,gas_vine,0.01,6.71708228417888e-05
2017-10-09,gas_vine,0.01,0.00010757413005843583
2017-10-10,gas_vine,0.01,0.00012346144814194513
2017-10-11,gas_vine,0.01,0.00010648507623860147
2017-10-12,gas_vine,0.01,8.411253135955965e-05
2017-10-13,gas_vine,0.01,0.0001346397642566264
2017-10-16,gas_vine,0.01,6.388310015193206e-05
2017-10-17,gas_vine,0.01,5.70461431530086e-05
2017-10-18,gas_vine,0.01,7.264745782961936e-05
2017-10-19,gas_vine,0.01,8.124368837012926e-05
2017-10-20,gas_vine,0.01,5.818589224018637e-05
